150_75_accumulated_energy,260_75_accumulated_energy,450_75_accumulated_energy,560_75_accumulated_energy,150_215_accumulated_energy,150_355_accumulated_energy,290_215_accumulated_energy,290_355_accumulated_energy,420_215_accumulated_energy,420_355_accumulated_energy,560_215_accumulated_energy,560_355_accumulated_energy,150_500_accumulated_energy,290_500_accumulated_energy,420_500_accumulated_energy,560_500_accumulated_energy
382500,382500,202600,202600,382500,382500,382500,382500,382500,382500,382500,382500,382500,0,382500,382500
382600,382600,202700,202700,382600,382600,382600,382600,382600,382600,382600,382600,382600,0,382600,382600
382700,382700,202800,202800,382700,382700,382700,382700,382700,382700,382700,382700,382700,0,382700,382700
382800,382800,202900,202900,382800,382800,382800,382800,382800,382800,382800,382800,382800,0,382800,382800
382900,382900,203000,203000,382900,382900,382900,382900,382900,382900,382900,382900,382900,0,382900,382900
383000,383000,203100,203100,383000,383000,383000,383000,383000,383000,383000,383000,383000,0,383000,383000
383100,383100,203200,203200,383100,383100,383100,383100,383100,383100,383100,383100,383100,0,383100,383100
383200,383200,203300,203300,383200,383200,383200,383200,383200,383200,383200,383200,383200,0,383200,383200
383300,383300,203400,203400,383300,383300,383300,383300,383300,383300,383300,383300,383300,0,383300,383300
383400,383400,203500,203500,383400,383400,383400,383400,383400,383400,383400,383400,383400,0,383400,383400
383500,383500,203600,203600,383500,383500,383500,383500,383500,383500,383500,383500,383500,0,383500,383500
383600,383600,203700,203700,383600,383600,383600,383600,383600,383600,383600,383600,383600,0,383600,383600
383700,383700,203800,203800,383700,383700,383700,383700,383700,383700,383700,383700,383700,0,383700,383700
383800,383800,203900,203900,383800,383800,383800,383800,383800,383800,383800,383800,383800,0,383800,383800
383900,383900,204000,204000,383900,383900,383900,383900,383900,383900,383900,383900,383900,0,383900,383900
384000,384000,204100,204100,384000,384000,384000,384000,384000,384000,384000,384000,384000,0,384000,384000
384100,384100,204200,204200,384100,384100,384100,384100,384100,384100,384100,384100,384100,0,384100,384100
384200,384200,204300,204300,384200,384200,384200,384200,384200,384200,384200,384200,384200,0,384200,384200
384300,384300,204400,204400,384300,384300,384300,384300,384300,384300,384300,384300,384300,0,384300,384300
384400,384400,204500,204500,384400,384400,384400,384400,384400,384400,384400,384400,384400,0,384400,384400
384500,384500,204600,204600,384500,384500,384500,384500,384500,384500,384500,384500,384500,0,384500,384500
384600,384600,204700,204700,384600,384600,384600,384600,384600,384600,384600,384600,384600,0,384600,384600
384700,384700,204800,204800,384700,384700,384700,384700,384700,384700,384700,384700,384700,0,384700,384700
384800,384800,204900,204900,384800,384800,384800,384800,384800,384800,384800,384800,384800,0,384800,384800
384900,384900,205000,205000,384900,384900,384900,384900,384900,384900,384900,384900,384900,0,384900,384900
385000,385000,205100,205100,385000,385000,385000,385000,385000,385000,385000,385000,385000,0,385000,385000
385100,385100,205200,205200,385100,385100,385100,385100,385100,385100,385100,385100,385100,0,385100,385100
385200,385200,205300,205300,385200,385200,385200,385200,385200,385200,385200,385200,385200,0,385200,385200
385300,385300,205400,205400,385300,385300,385300,385300,385300,385300,385300,385300,385300,0,385300,385300
385400,385400,205500,205500,385400,385400,385400,385400,385400,385400,385400,385400,385400,0,385400,385400
385500,385500,205600,205600,385500,385500,385500,385500,385500,385500,385500,385500,385500,0,385500,385500
385600,385600,205700,205700,385600,385600,385600,385600,385600,385600,385600,385600,385600,0,385600,385600
385700,385700,205800,205800,385700,385700,385700,385700,385700,385700,385700,385700,385700,0,385700,385700
385800,385800,205900,205900,385800,385800,385800,385800,385800,385800,385800,385800,385800,0,385800,385800
385900,385900,206000,206000,385900,385900,385900,385900,385900,385900,385900,385900,385900,0,385900,385900
386000,386000,206100,206100,386000,386000,386000,386000,386000,386000,386000,386000,386000,0,386000,386000
386100,386100,206200,206200,386100,386100,386100,386100,386100,386100,386100,386100,386100,0,386100,386100
386200,386200,206300,206300,386200,386200,386200,386200,386200,386200,386200,386200,386200,0,386200,386200
386300,386300,206400,206400,386300,386300,386300,386300,386300,386300,386300,386300,386300,0,386300,386300
386400,386400,206500,206500,386400,386400,386400,386400,386400,386400,386400,386400,386400,0,386400,386400
386500,386500,206600,206600,386500,386500,386500,386500,386500,386500,386500,386500,386500,0,386500,386500
386600,386600,206700,206700,386600,386600,386600,386600,386600,386600,386600,386600,386600,0,386600,386600
386700,386700,206800,206800,386700,386700,386700,386700,386700,386700,386700,386700,386700,0,386700,386700
386800,386800,206900,206900,386800,386800,386800,386800,386800,386800,386800,386800,386800,0,386800,386800
386900,386900,207000,207000,386900,386900,386900,386900,386900,386900,386900,386900,386900,0,386900,386900
387000,387000,207100,207100,387000,387000,387000,387000,387000,387000,387000,387000,387000,0,387000,387000
387100,387100,207200,207200,387100,387100,387100,387100,387100,387100,387100,387100,387100,0,387100,387100
387200,387200,207300,207300,387200,387200,387200,387200,387200,387200,387200,387200,387200,0,387200,387200
387300,387300,207400,207400,387300,387300,387300,387300,387300,387300,387300,387300,387300,0,387300,387300
387400,387400,207500,207500,387400,387400,387400,387400,387400,387400,387400,387400,387400,0,387400,387400
387500,387500,207600,207600,387500,387500,387500,387500,387500,387500,387500,387500,387500,0,387500,387500
387600,387600,207700,207700,387600,387600,387600,387600,387600,387600,387600,387600,387600,0,387600,387600
387700,387700,207800,207800,387700,387700,387700,387700,387700,387700,387700,387700,387700,0,387700,387700
387800,387800,207900,207900,387800,387800,387800,387800,387800,387800,387800,387800,387800,0,387800,387800
387900,387900,208000,208000,387900,387900,387900,387900,387900,387900,387900,387900,387900,0,387900,387900
388000,388000,208100,208100,388000,388000,388000,388000,388000,388000,388000,388000,388000,0,388000,388000
388100,388100,208200,208200,388100,388100,388100,388100,388100,388100,388100,388100,388100,0,388100,388100
388200,388200,208300,208300,388200,388200,388200,388200,388200,388200,388200,388200,388200,0,388200,388200
388300,388300,208400,208400,388300,388300,388300,388300,388300,388300,388300,388300,388300,0,388300,388300
388400,388400,208500,208500,388400,388400,388400,388400,388400,388400,388400,388400,388400,0,388400,388400
388500,388500,208600,208600,388500,388500,388500,388500,388500,388500,388500,388500,388500,0,388500,388500
388600,388600,208700,208700,388600,388600,388600,388600,388600,388600,388600,388600,388600,0,388600,388600
388700,388700,208800,208800,388700,388700,388700,388700,388700,388700,388700,388700,388700,0,388700,388700
388800,388800,208900,208900,388800,388800,388800,388800,388800,388800,388800,388800,388800,0,388800,388800
388900,388900,209000,209000,388900,388900,388900,388900,388900,388900,388900,388900,388900,0,388900,388900
389000,389000,209100,209100,389000,389000,389000,389000,389000,389000,389000,389000,389000,0,389000,389000
389100,389100,209200,209200,389100,389100,389100,389100,389100,389100,389100,389100,389100,0,389100,389100
389200,389200,209300,209300,389200,389200,389200,389200,389200,389200,389200,389200,389200,0,389200,389200
389300,389300,209400,209400,389300,389300,389300,389300,389300,389300,389300,389300,389300,0,389300,389300
389400,389400,209500,209500,389400,389400,389400,389400,389400,389400,389400,389400,389400,0,389400,389400
389500,389500,209600,209600,389500,389500,389500,389500,389500,389500,389500,389500,389500,0,389500,389500
389600,389600,209700,209700,389600,389600,389600,389600,389600,389600,389600,389600,389600,0,389600,389600
389700,389700,209800,209800,389700,389700,389700,389700,389700,389700,389700,389700,389700,0,389700,389700
389800,389800,209900,209900,389800,389800,389800,389800,389800,389800,389800,389800,389800,0,389800,389800
389900,389900,210000,210000,389900,389900,389900,389900,389900,389900,389900,389900,389900,0,389900,389900
390000,390000,210100,210100,390000,390000,390000,390000,390000,390000,390000,390000,390000,0,390000,390000
390100,390100,210200,210200,390100,390100,390100,390100,390100,390100,390100,390100,390100,0,390100,390100
390200,390200,210300,210300,390200,390200,390200,390200,390200,390200,390200,390200,390200,0,390200,390200
390300,390300,210400,210400,390300,390300,390300,390300,390300,390300,390300,390300,390300,0,390300,390300
390400,390400,210500,210500,390400,390400,390400,390400,390400,390400,390400,390400,390400,0,390400,390400
390500,390500,210600,210600,390500,390500,390500,390500,390500,390500,390500,390500,390500,0,390500,390500
390600,390600,210700,210700,390600,390600,390600,390600,390600,390600,390600,390600,390600,0,390600,390600
390700,390700,210800,210800,390700,390700,390700,390700,390700,390700,390700,390700,390700,0,390700,390700
390800,390800,210900,210900,390800,390800,390800,390800,390800,390800,390800,390800,390800,0,390800,390800
390900,390900,211000,211000,390900,390900,390900,390900,390900,390900,390900,390900,390900,0,390900,390900
391000,391000,211100,211100,391000,391000,391000,391000,391000,391000,391000,391000,391000,0,391000,391000
391100,391100,211200,211200,391100,391100,391100,391100,391100,391100,391100,391100,391100,0,391100,391100
391200,391200,211300,211300,391200,391200,391200,391200,391200,391200,391200,391200,391200,0,391200,391200
391300,391300,211400,211400,391300,391300,391300,391300,391300,391300,391300,391300,391300,0,391300,391300
391400,391400,211500,211500,391400,391400,391400,391400,391400,391400,391400,391400,391400,0,391400,391400
391500,391500,211600,211600,391500,391500,391500,391500,391500,391500,391500,391500,391500,0,391500,391500
391600,391600,211700,211700,391600,391600,391600,391600,391600,391600,391600,391600,391600,0,391600,391600
391700,391700,211800,211800,391700,391700,391700,391700,391700,391700,391700,391700,391700,0,391700,391700
391800,391800,211900,211900,391800,391800,391800,391800,391800,391800,391800,391800,391800,0,391800,391800
391900,391900,212000,212000,391900,391900,391900,391900,391900,391900,391900,391900,391900,0,391900,391900
392000,392000,212100,212100,392000,392000,392000,392000,392000,392000,392000,392000,392000,0,392000,392000
392100,392100,212200,212200,392100,392100,392100,392100,392100,392100,392100,392100,392100,0,392100,392100
392200,392200,212300,212300,392200,392200,392200,392200,392200,392200,392200,392200,392200,0,392200,392200
392300,392300,212400,212400,392300,392300,392300,392300,392300,392300,392300,392300,392300,0,392300,392300
392400,392400,212500,212500,392400,392400,392400,392400,392400,392400,392400,392400,392400,0,392400,392400
392500,392500,212600,212600,392500,392500,392500,392500,392500,392500,392500,392500,392500,0,392500,392500
392600,392600,212700,212700,392600,392600,392600,392600,392600,392600,392600,392600,392600,0,392600,392600
392700,392700,212800,212800,392700,392700,392700,392700,392700,392700,392700,392700,392700,0,392700,392700
392800,392800,212900,212900,392800,392800,392800,392800,392800,392800,392800,392800,392800,0,392800,392800
392900,392900,213000,213000,392900,392900,392900,392900,392900,392900,392900,392900,392900,0,392900,392900
393000,393000,213100,213100,393000,393000,393000,393000,393000,393000,393000,393000,393000,0,393000,393000
393100,393100,213200,213200,393100,393100,393100,393100,393100,393100,393100,393100,393100,0,393100,393100
393200,393200,213300,213300,393200,393200,393200,393200,393200,393200,393200,393200,393200,0,393200,393200
393300,393300,213400,213400,393300,393300,393300,393300,393300,393300,393300,393300,393300,0,393300,393300
393400,393400,213500,213500,393400,393400,393400,393400,393400,393400,393400,393400,393400,0,393400,393400
393500,393500,213600,213600,393500,393500,393500,393500,393500,393500,393500,393500,393500,0,393500,393500
393600,393600,213700,213700,393600,393600,393600,393600,393600,393600,393600,393600,393600,0,393600,393600
393700,393700,213800,213800,393700,393700,393700,393700,393700,393700,393700,393700,393700,0,393700,393700
393800,393800,213900,213900,393800,393800,393800,393800,393800,393800,393800,393800,393800,0,393800,393800
393900,393900,214000,214000,393900,393900,393900,393900,393900,393900,393900,393900,393900,0,393900,393900
394000,394000,214100,214100,394000,394000,394000,394000,394000,394000,394000,394000,394000,0,394000,394000
394100,394100,214200,214200,394100,394100,394100,394100,394100,394100,394100,394100,394100,0,394100,394100
394200,394200,214300,214300,394200,394200,394200,394200,394200,394200,394200,394200,394200,0,394200,394200
394300,394300,214400,214400,394300,394300,394300,394300,394300,394300,394300,394300,394300,0,394300,394300
394400,394400,214500,214500,394400,394400,394400,394400,394400,394400,394400,394400,394400,0,394400,394400
394500,394500,214600,214600,394500,394500,394500,394500,394500,394500,394500,394500,394500,0,394500,394500
394600,394600,214700,214700,394600,394600,394600,394600,394600,394600,394600,394600,394600,0,394600,394600
394700,394700,214800,214800,394700,394700,394700,394700,394700,394700,394700,394700,394700,0,394700,394700
394800,394800,214900,214900,394800,394800,394800,394800,394800,394800,394800,394800,394800,0,394800,394800
394900,394900,215000,215000,394900,394900,394900,394900,394900,394900,394900,394900,394900,0,394900,394900
395000,395000,215100,215100,395000,395000,395000,395000,395000,395000,395000,395000,395000,0,395000,395000
395100,395100,215200,215200,395100,395100,395100,395100,395100,395100,395100,395100,395100,0,395100,395100
395200,395200,215300,215300,395200,395200,395200,395200,395200,395200,395200,395200,395200,0,395200,395200
395300,395300,215400,215400,395300,395300,395300,395300,395300,395300,395300,395300,395300,0,395300,395300
395400,395400,215500,215500,395400,395400,395400,395400,395400,395400,395400,395400,395400,0,395400,395400
395500,395500,215600,215600,395500,395500,395500,395500,395500,395500,395500,395500,395500,0,395500,395500
395600,395600,215700,215700,395600,395600,395600,395600,395600,395600,395600,395600,395600,0,395600,395600
395700,395700,215800,215800,395700,395700,395700,395700,395700,395700,395700,395700,395700,0,395700,395700
395800,395800,215900,215900,395800,395800,395800,395800,395800,395800,395800,395800,395800,0,395800,395800
395900,395900,216000,216000,395900,395900,395900,395900,395900,395900,395900,395900,395900,0,395900,395900
396000,396000,216100,216100,396000,396000,396000,396000,396000,396000,396000,396000,396000,0,396000,396000
396100,396100,216200,216200,396100,396100,396100,396100,396100,396100,396100,396100,396100,0,396100,396100
396200,396200,216300,216300,396200,396200,396200,396200,396200,396200,396200,396200,396200,0,396200,396200
396300,396300,216400,216400,396300,396300,396300,396300,396300,396300,396300,396300,396300,0,396300,396300
396400,396400,216500,216500,396400,396400,396400,396400,396400,396400,396400,396400,396400,0,396400,396400
396500,396500,216600,216600,396500,396500,396500,396500,396500,396500,396500,396500,396500,0,396500,396500
396600,396600,216700,216700,396600,396600,396600,396600,396600,396600,396600,396600,396600,0,396600,396600
396700,396700,216800,216800,396700,396700,396700,396700,396700,396700,396700,396700,396700,0,396700,396700
396800,396800,216900,216900,396800,396800,396800,396800,396800,396800,396800,396800,396800,0,396800,396800
396900,396900,217000,217000,396900,396900,396900,396900,396900,396900,396900,396900,396900,0,396900,396900
397000,397000,217100,217100,397000,397000,397000,397000,397000,397000,397000,397000,397000,0,397000,397000
397100,397100,217200,217200,397100,397100,397100,397100,397100,397100,397100,397100,397100,0,397100,397100
397200,397200,217300,217300,397200,397200,397200,397200,397200,397200,397200,397200,397200,0,397200,397200
397300,397300,217400,217400,397300,397300,397300,397300,397300,397300,397300,397300,397300,0,397300,397300
397400,397400,217500,217500,397400,397400,397400,397400,397400,397400,397400,397400,397400,0,397400,397400
397500,397500,217600,217600,397500,397500,397500,397500,397500,397500,397500,397500,397500,0,397500,397500
397600,397600,217700,217700,397600,397600,397600,397600,397600,397600,397600,397600,397600,0,397600,397600
397700,397700,217800,217800,397700,397700,397700,397700,397700,397700,397700,397700,397700,0,397700,397700
397800,397800,217900,217900,397800,397800,397800,397800,397800,397800,397800,397800,397800,0,397800,397800
397900,397900,218000,218000,397900,397900,397900,397900,397900,397900,397900,397900,397900,0,397900,397900
398000,398000,218100,218100,398000,398000,398000,398000,398000,398000,398000,398000,398000,0,398000,398000
398100,398100,218200,218200,398100,398100,398100,398100,398100,398100,398100,398100,398100,0,398100,398100
398200,398200,218300,218300,398200,398200,398200,398200,398200,398200,398200,398200,398200,0,398200,398200
398300,398300,218400,218400,398300,398300,398300,398300,398300,398300,398300,398300,398300,0,398300,398300
398400,398400,218500,218500,398400,398400,398400,398400,398400,398400,398400,398400,398400,0,398400,398400
398500,398500,218600,218600,398500,398500,398500,398500,398500,398500,398500,398500,398500,0,398500,398500
398600,398600,218700,218700,398600,398600,398600,398600,398600,398600,398600,398600,398600,0,398600,398600
398700,398700,218800,218800,398700,398700,398700,398700,398700,398700,398700,398700,398700,0,398700,398700
398800,398800,218900,218900,398800,398800,398800,398800,398800,398800,398800,398800,398800,0,398800,398800
398900,398900,219000,219000,398900,398900,398900,398900,398900,398900,398900,398900,398900,0,398900,398900
399000,399000,219100,219100,399000,399000,399000,399000,399000,399000,399000,399000,399000,0,399000,399000
399100,399100,219200,219200,399100,399100,399100,399100,399100,399100,399100,399100,399100,0,399100,399100
399200,399200,219300,219300,399200,399200,399200,399200,399200,399200,399200,399200,399200,0,399200,399200
399300,399300,219400,219400,399300,399300,399300,399300,399300,399300,399300,399300,399300,0,399300,399300
399400,399400,219500,219500,399400,399400,399400,399400,399400,399400,399400,399400,399400,0,399400,399400
399500,399500,219600,219600,399500,399500,399500,399500,399500,399500,399500,399500,399500,0,399500,399500
399600,399600,219700,219700,399600,399600,399600,399600,399600,399600,399600,399600,399600,0,399600,399600
399700,399700,219800,219800,399700,399700,399700,399700,399700,399700,399700,399700,399700,0,399700,399700
399800,399800,219900,219900,399800,399800,399800,399800,399800,399800,399800,399800,399800,0,399800,399800
399900,399900,220000,220000,399900,399900,399900,399900,399900,399900,399900,399900,399900,0,399900,399900
400000,400000,220100,220100,400000,400000,400000,400000,400000,400000,400000,400000,400000,0,400000,400000
400100,400100,220200,220200,400100,400100,400100,400100,400100,400100,400100,400100,400100,0,400100,400100
400200,400200,220300,220300,400200,400200,400200,400200,400200,400200,400200,400200,400200,0,400200,400200
400300,400300,220400,220400,400300,400300,400300,400300,400300,400300,400300,400300,400300,0,400300,400300
400400,400400,220500,220500,400400,400400,400400,400400,400400,400400,400400,400400,400400,0,400400,400400
400500,400500,220600,220600,400500,400500,400500,400500,400500,400500,400500,400500,400500,0,400500,400500
400600,400600,220700,220700,400600,400600,400600,400600,400600,400600,400600,400600,400600,0,400600,400600
400700,400700,220800,220800,400700,400700,400700,400700,400700,400700,400700,400700,400700,0,400700,400700
400800,400800,220900,220900,400800,400800,400800,400800,400800,400800,400800,400800,400800,0,400800,400800
400900,400900,221000,221000,400900,400900,400900,400900,400900,400900,400900,400900,400900,0,400900,400900
401000,401000,221100,221100,401000,401000,401000,401000,401000,401000,401000,401000,401000,0,401000,401000
401100,401100,221200,221200,401100,401100,401100,401100,401100,401100,401100,401100,401100,0,401100,401100
401200,401200,221300,221300,401200,401200,401200,401200,401200,401200,401200,401200,401200,0,401200,401200
401300,401300,221400,221400,401300,401300,401300,401300,401300,401300,401300,401300,401300,0,401300,401300
401400,401400,221500,221500,401400,401400,401400,401400,401400,401400,401400,401400,401400,0,401400,401400
401500,401500,221600,221600,401500,401500,401500,401500,401500,401500,401500,401500,401500,0,401500,401500
401600,401600,221700,221700,401600,401600,401600,401600,401600,401600,401600,401600,401600,0,401600,401600
401700,401700,221800,221800,401700,401700,401700,401700,401700,401700,401700,401700,401700,0,401700,401700
401800,401800,221900,221900,401800,401800,401800,401800,401800,401800,401800,401800,401800,0,401800,401800
401900,401900,222000,222000,401900,401900,401900,401900,401900,401900,401900,401900,401900,0,401900,401900
402000,402000,222100,222100,402000,402000,402000,402000,402000,402000,402000,402000,402000,0,402000,402000
402100,402100,222200,222200,402100,402100,402100,402100,402100,402100,402100,402100,402100,0,402100,402100
402200,402200,222300,222300,402200,402200,402200,402200,402200,402200,402200,402200,402200,0,402200,402200
402300,402300,222400,222400,402300,402300,402300,402300,402300,402300,402300,402300,402300,0,402300,402300
402400,402400,222500,222500,402400,402400,402400,402400,402400,402400,402400,402400,402400,0,402400,402400
402500,402500,222600,222600,402500,402500,402500,402500,402500,402500,402500,402500,402500,0,402500,402500
402600,402600,222700,222700,402600,402600,402600,402600,402600,402600,402600,402600,402600,0,402600,402600
402700,402700,222800,222800,402700,402700,402700,402700,402700,402700,402700,402700,402700,0,402700,402700
402800,402800,222900,222900,402800,402800,402800,402800,402800,402800,402800,402800,402800,0,402800,402800
402900,402900,223000,223000,402900,402900,402900,402900,402900,402900,402900,402900,402900,0,402900,402900
403000,403000,223100,223100,403000,403000,403000,403000,403000,403000,403000,403000,403000,0,403000,403000
403100,403100,223200,223200,403100,403100,403100,403100,403100,403100,403100,403100,403100,0,403100,403100
403200,403200,223300,223300,403200,403200,403200,403200,403200,403200,403200,403200,403200,0,403200,403200
403300,403300,223400,223400,403300,403300,403300,403300,403300,403300,403300,403300,403300,0,403300,403300
403400,403400,223500,223500,403400,403400,403400,403400,403400,403400,403400,403400,403400,0,403400,403400
403500,403500,223600,223600,403500,403500,403500,403500,403500,403500,403500,403500,403500,0,403500,403500
403600,403600,223700,223700,403600,403600,403600,403600,403600,403600,403600,403600,403600,0,403600,403600
403700,403700,223800,223800,403700,403700,403700,403700,403700,403700,403700,403700,403700,0,403700,403700
403800,403800,223900,223900,403800,403800,403800,403800,403800,403800,403800,403800,403800,0,403800,403800
403900,403900,224000,224000,403900,403900,403900,403900,403900,403900,403900,403900,403900,0,403900,403900
404000,404000,224100,224100,404000,404000,404000,404000,404000,404000,404000,404000,404000,0,404000,404000
404100,404100,224200,224200,404100,404100,404100,404100,404100,404100,404100,404100,404100,0,404100,404100
404200,404200,224300,224300,404200,404200,404200,404200,404200,404200,404200,404200,404200,0,404200,404200
404300,404300,224400,224400,404300,404300,404300,404300,404300,404300,404300,404300,404300,0,404300,404300
404400,404400,224500,224500,404400,404400,404400,404400,404400,404400,404400,404400,404400,0,404400,404400
404500,404500,224600,224600,404500,404500,404500,404500,404500,404500,404500,404500,404500,0,404500,404500
404600,404600,224700,224700,404600,404600,404600,404600,404600,404600,404600,404600,404600,0,404600,404600
404700,404700,224800,224800,404700,404700,404700,404700,404700,404700,404700,404700,404700,0,404700,404700
404800,404800,224900,224900,404800,404800,404800,404800,404800,404800,404800,404800,404800,0,404800,404800
404900,404900,225000,225000,404900,404900,404900,404900,404900,404900,404900,404900,404900,0,404900,404900
405000,405000,225100,225100,405000,405000,405000,405000,405000,405000,405000,405000,405000,0,405000,405000
405100,405100,225200,225200,405100,405100,405100,405100,405100,405100,405100,405100,405100,0,405100,405100
405200,405200,225300,225300,405200,405200,405200,405200,405200,405200,405200,405200,405200,0,405200,405200
405300,405300,225400,225400,405300,405300,405300,405300,405300,405300,405300,405300,405300,0,405300,405300
405400,405400,225500,225500,405400,405400,405400,405400,405400,405400,405400,405400,405400,0,405400,405400
405500,405500,225600,225600,405500,405500,405500,405500,405500,405500,405500,405500,405500,0,405500,405500
405600,405600,225700,225700,405600,405600,405600,405600,405600,405600,405600,405600,405600,0,405600,405600
405700,405700,225800,225800,405700,405700,405700,405700,405700,405700,405700,405700,405700,0,405700,405700
405800,405800,225900,225900,405800,405800,405800,405800,405800,405800,405800,405800,405800,0,405800,405800
405900,405900,226000,226000,405900,405900,405900,405900,405900,405900,405900,405900,405900,0,405900,405900
406000,406000,226100,226100,406000,406000,406000,406000,406000,406000,406000,406000,406000,0,406000,406000
406100,406100,226200,226200,406100,406100,406100,406100,406100,406100,406100,406100,406100,0,406100,406100
406200,406200,226300,226300,406200,406200,406200,406200,406200,406200,406200,406200,406200,0,406200,406200
406300,406300,226400,226400,406300,406300,406300,406300,406300,406300,406300,406300,406300,0,406300,406300
406400,406400,226500,226500,406400,406400,406400,406400,406400,406400,406400,406400,406400,0,406400,406400
406500,406500,226600,226600,406500,406500,406500,406500,406500,406500,406500,406500,406500,0,406500,406500
406600,406600,226700,226700,406600,406600,406600,406600,406600,406600,406600,406600,406600,0,406600,406600
406700,406700,226800,226800,406700,406700,406700,406700,406700,406700,406700,406700,406700,0,406700,406700
406800,406800,226900,226900,406800,406800,406800,406800,406800,406800,406800,406800,406800,0,406800,406800
406900,406900,227000,227000,406900,406900,406900,406900,406900,406900,406900,406900,406900,0,406900,406900
407000,407000,227100,227100,407000,407000,407000,407000,407000,407000,407000,407000,407000,0,407000,407000
407100,407100,227200,227200,407100,407100,407100,407100,407100,407100,407100,407100,407100,0,407100,407100
407200,407200,227300,227300,407200,407200,407200,407200,407200,407200,407200,407200,407200,0,407200,407200
407300,407300,227400,227400,407300,407300,407300,407300,407300,407300,407300,407300,407300,0,407300,407300
407400,407400,227500,227500,407400,407400,407400,407400,407400,407400,407400,407400,407400,0,407400,407400
407500,407500,227600,227600,407500,407500,407500,407500,407500,407500,407500,407500,407500,0,407500,407500
407600,407600,227700,227700,407600,407600,407600,407600,407600,407600,407600,407600,407600,0,407600,407600
407700,407700,227800,227800,407700,407700,407700,407700,407700,407700,407700,407700,407700,0,407700,407700
407800,407800,227900,227900,407800,407800,407800,407800,407800,407800,407800,407800,407800,0,407800,407800
407900,407900,228000,228000,407900,407900,407900,407900,407900,407900,407900,407900,407900,0,407900,407900
408000,408000,228100,228100,408000,408000,408000,408000,408000,408000,408000,408000,408000,0,408000,408000
408100,408100,228200,228200,408100,408100,408100,408100,408100,408100,408100,408100,408100,0,408100,408100
408200,408200,228300,228300,408200,408200,408200,408200,408200,408200,408200,408200,408200,0,408200,408200
408300,408300,228400,228400,408300,408300,408300,408300,408300,408300,408300,408300,408300,0,408300,408300
408400,408400,228500,228500,408400,408400,408400,408400,408400,408400,408400,408400,408400,0,408400,408400
408500,408500,228600,228600,408500,408500,408500,408500,408500,408500,408500,408500,408500,0,408500,408500
408600,408600,228700,228700,408600,408600,408600,408600,408600,408600,408600,408600,408600,0,408600,408600
408700,408700,228800,228800,408700,408700,408700,408700,408700,408700,408700,408700,408700,0,408700,408700
408800,408800,228900,228900,408800,408800,408800,408800,408800,408800,408800,408800,408800,0,408800,408800
408900,408900,229000,229000,408900,408900,408900,408900,408900,408900,408900,408900,408900,0,408900,408900
409000,409000,229100,229100,409000,409000,409000,409000,409000,409000,409000,409000,409000,0,409000,409000
409100,409100,229200,229200,409100,409100,409100,409100,409100,409100,409100,409100,409100,0,409100,409100
409200,409200,229300,229300,409200,409200,409200,409200,409200,409200,409200,409200,409200,0,409200,409200
409300,409300,229400,229400,409300,409300,409300,409300,409300,409300,409300,409300,409300,0,409300,409300
409400,409400,229500,229500,409400,409400,409400,409400,409400,409400,409400,409400,409400,0,409400,409400
409500,409500,229600,229600,409500,409500,409500,409500,409500,409500,409500,409500,409500,0,409500,409500
409600,409600,229700,229700,409600,409600,409600,409600,409600,409600,409600,409600,409600,0,409600,409600
409700,409700,229800,229800,409700,409700,409700,409700,409700,409700,409700,409700,409700,0,409700,409700
409800,409800,229900,229900,409800,409800,409800,409800,409800,409800,409800,409800,409800,0,409800,409800
409900,409900,230000,230000,409900,409900,409900,409900,409900,409900,409900,409900,409900,0,409900,409900
410000,410000,230100,230100,410000,410000,410000,410000,410000,410000,410000,410000,410000,0,410000,410000
410100,410100,230200,230200,410100,410100,410100,410100,410100,410100,410100,410100,410100,0,410100,410100
410200,410200,230300,230300,410200,410200,410200,410200,410200,410200,410200,410200,410200,0,410200,410200
410300,410300,230400,230400,410300,410300,410300,410300,410300,410300,410300,410300,410300,0,410300,410300
410400,410400,230500,230500,410400,410400,410400,410400,410400,410400,410400,410400,410400,0,410400,410400
410500,410500,230600,230600,410500,410500,410500,410500,410500,410500,410500,410500,410500,0,410500,410500
410600,410600,230700,230700,410600,410600,410600,410600,410600,410600,410600,410600,410600,0,410600,410600
410700,410700,230800,230800,410700,410700,410700,410700,410700,410700,410700,410700,410700,0,410700,410700
410800,410800,230900,230900,410800,410800,410800,410800,410800,410800,410800,410800,410800,0,410800,410800
410900,410900,231000,231000,410900,410900,410900,410900,410900,410900,410900,410900,410900,0,410900,410900
411000,411000,231100,231100,411000,411000,411000,411000,411000,411000,411000,411000,411000,0,411000,411000
411100,411100,231200,231200,411100,411100,411100,411100,411100,411100,411100,411100,411100,0,411100,411100
411200,411200,231300,231300,411200,411200,411200,411200,411200,411200,411200,411200,411200,0,411200,411200
411300,411300,231400,231400,411300,411300,411300,411300,411300,411300,411300,411300,411300,0,411300,411300
411400,411400,231500,231500,411400,411400,411400,411400,411400,411400,411400,411400,411400,0,411400,411400
411500,411500,231600,231600,411500,411500,411500,411500,411500,411500,411500,411500,411500,0,411500,411500
411600,411600,231700,231700,411600,411600,411600,411600,411600,411600,411600,411600,411600,0,411600,411600
411700,411700,231800,231800,411700,411700,411700,411700,411700,411700,411700,411700,411700,0,411700,411700
